Fetal stromal 1	Stromal 1	Fetal stromal 2	Stromal 2	Stromal 3	Transitional stromal	FDC	mLTo	Inflammatory fibroblast	Reticular fibroblast	Cycling stromal	Myofibroblast 1	Myofibroblast 2	SMC 1	SMC 2	Cycling SMC	Immature pericyte	Mature pericyte	Mesoderm 1	Mesoderm 2	Mesothelium
HMGA2	0.102605441675439	0.147753404869386	0.0782780721608194	0.0873073147599625	0.0888974709613297	0.0251348712707771	0.00142375705621212	0.00381982621522137	0.0249060838180868	0.0123591600748779	0.128328997449606	0.057593340720226	0.0248831792487775	0.0908917618601579	0.0359634873725166	0.0199033931564798	0.0817500060827316	0.0160764417485998	0.150562943885681	0.185951753548673	0.0188888613773294
HMGB1	0.102346302009197	0.146994356907856	0.0790477542667739	0.0826085741599282	0.0895724411977837	0.0233294986242304	0.0013711185382288	0.00378790479569779	0.0261437687698133	0.012252669133054	0.156128931577739	0.0550142631692593	0.0236283116095151	0.0779347999181212	0.0323305383837229	0.021464851031894	0.0828783161382756	0.0143761518362729	0.135359791862866	0.187773286910734	0.0191196348825241
HNF4A	0.111841605945671	0.216605814719807	0.0845051363070227	0.12228254025758	0.062105216193361	0.0536112145954233	0.00260520508724571	0.00309050763594187	0.0326097848893985	0.0177166466005015	0.0494411552858532	0.0511591871671265	0.0317350016630829	0.056263694096243	0.0209028579761967	0.00776794684579374	0.0897031057254267	0.0303068663940205	0.0684303930584613	0.141733716346277	0.0123368067154493
HNF4G	0.0256559645761363	0.0284002848215335	0.0144481329748125	0.0135552951033183	0.0232542910259713	0.011960092708024	0.00207028174129587	0.00317579291214964	0.00317436143581395	0.00850323769819883	0.00813962071043595	0.0197372293692064	0.00814278529767565	0.010684824720113	0.00525285011783971	0.000397445617704273	0.0229846368669113	0.0102178052184467	0.0190787801612897	0.0445116685303573	0.00201763326089954
HOXA10	0.103462717185024	0.161770224301628	0.0821909034699226	0.0948920813018669	0.0910842188570651	0.0266482832103723	0.00148423901742201	0.00378287725801396	0.025721769779403	0.0131415724453651	0.116383438162159	0.0566454458279658	0.0255653418918348	0.0846228859031055	0.0353431647124546	0.0173391602617751	0.0790301540669036	0.0155990919791067	0.141435383972709	0.188539474538414	0.018753781676778
HOXA11	0.099870084952996	0.167118600168453	0.088197407069487	0.115931683241362	0.0818204700940708	0.0237904735249793	0.00134379216404312	0.00372156636222176	0.0240058884899957	0.0133471024894992	0.10175547403315	0.0552921907565745	0.0258483762185164	0.0888945317240302	0.0349074411097841	0.0168590868749078	0.0672676511530564	0.0153123755854738	0.145223608339709	0.177528793344481	0.0167279423467082
HOXA13	0.101866413024078	0.111227967142099	0.0861620955081868	0.0608958736301183	0.0711604319475011	0.015908138743568	0.0013961051435093	0.00305177943816082	0.0125608308979692	0.0083489966933904	0.116864167098846	0.0567626396327496	0.0154303182826574	0.0879993458344942	0.0270189539905235	0.0188795799618559	0.0759862401491688	0.0109250896983238	0.153474312935252	0.155853708308382	0.0211646301848371
HOXA2	0.0809782193671349	0.0571728168607472	0.0955203402877598	0.0459366090437603	0.0467301547868803	0.0119914689595509	0.00175317221148619	0.00272651862384554	0.00396409223600858	0.00592455333846953	0.055594993639313	0.0275337949312214	0.0126293945237779	0.0308774200781292	0.0173748663564967	0.00622487013312856	0.0426839663905613	0.00857083458041163	0.0939781715582654	0.13025833698435	0.00606405403793597
HOXA3	0.111171661133151	0.034631444364796	0.103524048349529	0.0165357992110673	0.0231668883745925	0.00374007331059145	0.000332008717788823	0.00139988148290182	0.0022245657164317	0.00407296891356923	0.0309642615610247	0.0346627313623961	0.00760520555461641	0.0191003796881194	0.00617871416725047	0.00392386741562767	0.0156896268291873	0.00253817973675818	0.0430973218831874	0.0470061711297814	0.00626299801564723
HOXA4	0.106457668756484	0.14383526405489	0.085718192659428	0.0798419216607394	0.0945996595750856	0.0281918340339758	0.00114374942170181	0.00383080749331621	0.0237369302185666	0.011384300049339	0.125991663214028	0.0594336263815527	0.0239546334592109	0.0819827066989117	0.0387810798904947	0.0172935384164329	0.0793338836575682	0.0159421286066672	0.138659738560627	0.19640776991496	0.019484697595342
HOXA5	0.110007902922087	0.189288727908455	0.114859708061612	0.114544066296406	0.0828094070995816	0.0276879657187709	0.00101760597769107	0.00329264090883885	0.028485642937524	0.0122925788520515	0.105813092053587	0.0489172399400423	0.0226540937471946	0.057214246903919	0.0249025202023009	0.0116195515088872	0.072149364624392	0.0136598771938712	0.118586875843339	0.171927171249636	0.0153344144492739
HOXA6	0.115731832888829	0.17793090360513	0.0986871217346462	0.111023997409176	0.0798817871113267	0.0301111127903024	0.00164116425769256	0.003566278581001	0.0257276928260026	0.0133131838180347	0.0949829032383106	0.0575643639104439	0.025386842874333	0.070116096983845	0.0293297515510104	0.0126645010538885	0.0813413090226082	0.0159453843199111	0.124312288729767	0.177039379796718	0.014474709483064
HOXA7	0.068444590607004	0.171398485047466	0.0725846220319193	0.147803172918469	0.111333444853003	0.0347165066882137	0.00266786653107676	0.00351975128686355	0.0187047506021043	0.0118707154417053	0.0740520321543707	0.0334654507856893	0.0177497220174577	0.0455658430954221	0.0284803225658835	0.00806354377562735	0.0455729415896023	0.00410574975690381	0.133246921655243	0.117413476422154	0.00823056420602919
HOXA9	0.10050104574115	0.153274943299752	0.0788530468260928	0.0832278006344326	0.0910468868423707	0.0251431331034209	0.00133482313794098	0.00373690814829508	0.0257648541420067	0.0126233675683598	0.123141249147864	0.0556052831740429	0.0230820236925493	0.0810633002956982	0.0323610786593284	0.0170165868537804	0.079664348030035	0.0139056311141152	0.158345722738111	0.193290659696762	0.020349795053511
HOXB13	0.0870800436421297	0.138942415812605	0.0847664668887971	0.0999184490898922	0.055961902171462	0.020424943409161	0.00200386207118586	0.00167125165516535	0.0179736184567423	0.0111454745172914	0.0405810640073202	0.0374636168807431	0.0236873266296367	0.020570378067705	0.00901082337874948	0.000761955255988211	0.0399666532910143	0.0111583001239586	0.0555095373351856	0.103833773730789	0.0187206053782096
HOXB2	0.111013796057786	0.0752881804113006	0.130987375410219	0.0874034483593455	0.036503692205457	0.00795869243840897	0.000434214874520111	0.00101920869157479	0.00730901034993303	0.00604235944181608	0.0995482065521244	0.0441772865241374	0.0150137489892874	0.0763162824633697	0.0210029719969108	0.0138539504097133	0.0347781397101857	0.00602116209077463	0.157862747483015	0.155399391911131	0.0104991192987032
HOXB5	0.106704077303888	0.155302435385135	0.0900051895692292	0.0889345821784474	0.0941994867341428	0.0279739514435375	0.00121920819928245	0.00347924777727626	0.0236836586388772	0.0121057655608974	0.113586864463998	0.0559678693433647	0.0242852996024236	0.0843473851370569	0.0389574186329049	0.0165969254354472	0.0781349379823142	0.0161078701656401	0.135723450660479	0.195172859618498	0.0169511704238406
HOXB6	0.0941080061478055	0.0841404480322552	0.106935233629487	0.0944601973806182	0.10354542668405	0.0160521778712045	0.000659049177358928	0.00236070718889403	0.0125762966245825	0.00721540051185832	0.114365123924744	0.0370591636623595	0.0122880567855007	0.0717702194554124	0.0355855967502606	0.0134480489595236	0.0424749586724836	0.00600956677293196	0.203589848667666	0.179509477977765	0.0145071768444403
HOXB7	0.0434023817155813	0.075511176548985	0.0407128427863787	0.057992907243648	0.0356450766585518	0.0150189831121825	0.0021882903601812	0.000936786384866051	0.00865763202509473	0.01410941047682	0.0497156317221529	0.0167923550050751	0.0147395892483089	0.0524325877672732	0.0162404033665317	0.00917251778062445	0.0568675187055256	0.045976098040888	0.104089513713712	0.0585989239039695	0.0130563376574677
HOXB8	0.0687690468945609	0.07231471192302	0.0640646456473197	0.0455812346618413	0.0528140994157231	0.0161476734918193	0.000552750435289573	0.00124924917398495	0.00830053265496944	0.0073884712353689	0.096644752756283	0.0323585227534875	0.0114139524406123	0.105296316522448	0.0278657552021794	0.0160592077252246	0.0743193786161244	0.014073637647616	0.194102700661561	0.134411938917147	0.0230915293854457
HOXB9	0.10597632783777	0.158917048993188	0.0840622059344242	0.0814918083701903	0.0962168052262001	0.0352119801749017	0.00141028110835051	0.00397394592554656	0.0239043629016726	0.0132014026843481	0.105814804184489	0.0519114253570945	0.0222850831005296	0.0637517138736726	0.028508542012784	0.0120076779357199	0.0837680841115851	0.0158517000285601	0.126103201600654	0.21409447712403	0.0201067425221035
HOXC10	0.104336221910137	0.143987638432463	0.0842701463275277	0.0758015098313021	0.0968147852833293	0.0269522649796822	0.00135672808333498	0.00413825729506501	0.0224675755141022	0.0119298509482043	0.120274451748865	0.058176860500618	0.0205032568707042	0.0737690346968474	0.0320322841122255	0.0153035911421989	0.0752405942454041	0.01174834321148	0.158122138805711	0.206461147510661	0.0193529903273399
HOXC6	0.103226673305416	0.135917599156026	0.083632280298877	0.0772077065462387	0.107339355686644	0.0248455453507848	0.000965764774647271	0.00333364340352194	0.0200377336785603	0.0103394801625174	0.114691016555927	0.061743522879927	0.021969115413303	0.087751813690175	0.042961601188533	0.0171632434140332	0.073416230993141	0.0150121057805348	0.148111648708435	0.202374704352498	0.0177808407440687
HOXC8	0.0862346487762198	0.0808652417100483	0.0815936404236917	0.0722651034081346	0.0809394111269063	0.0197128255757252	0.00101778936915109	0.00207126586000328	0.0156692761436551	0.0074986213181335	0.114515021421263	0.0356624854163496	0.0120479375271667	0.0866554414564282	0.0433394766955615	0.0161192331723216	0.0434641673803516	0.00593425733211583	0.21733047126059	0.151534982025675	0.0204539795412458
HOXC9	0.11793066536355	0.214711152956555	0.107692355822461	0.128410680019348	0.0769885388626883	0.0339999323547036	0.00189281145385756	0.00432941609003645	0.0367054951442863	0.0169574624690046	0.0874511234281324	0.0492897172664367	0.0294714694487542	0.0533542834320524	0.0236983506154568	0.00916711386267943	0.0860273799709372	0.0163880655216828	0.0979078065224841	0.155524295372663	0.0150936932485601
HOXD10	0.1100375022324	0.16805029558427	0.0804581645532216	0.0860789258175663	0.0956629027002817	0.0275646067889073	0.00130984761021491	0.00389216134330683	0.02393574755413	0.0129355097866404	0.104451290227395	0.0607270826846769	0.0226742232918831	0.0740124534862715	0.034978234421567	0.013834293653636	0.076907666955168	0.0125976144897133	0.132554056595239	0.205342040880384	0.0178964572797476
HOXD11	0.104647342143982	0.164454899466597	0.0779092233842207	0.0904553150980762	0.092587589518662	0.0290174731427431	0.00134741621288248	0.00379886136413732	0.0233553784345133	0.0126522342418824	0.112136528734358	0.0607626715833592	0.0252089994295313	0.0793665219303346	0.0360869176263501	0.0153230263186834	0.0779673106517953	0.016170688840961	0.129772784207901	0.205147628545302	0.0174383996231346
HOXD12	0.055282007603687	0.0996594702191955	0.0317335525905164	0.0410478894171061	0.0480334590748998	0.0104201481680792	0.000438610015034646	0.00460674092279223	0.00969393379249206	0.00732361624840472	0.0606365621316866	0.0570482722390505	0.0146004159646953	0.023239377316384	0.00978941439840142	0.00281593390914558	0.0378631760706625	0.00418986562926693	0.114973987816525	0.102723809796909	0.0227133456845983
HOXD3	0.0322142594053723	0.0586353492062374	0.0241387243566407	0.0335646048727335	0.0171626091324626	0.00518484427631616	0.00156065962471974	0.0023801706713581	0.00688414009873695	0.0153509959744612	0.0334812010707718	0.0113897106497544	0.0129478467169274	0.0146453268207671	0.00429150992293259	0.00328514282349246	0.0237782243562313	0.00598937511054065	0.0979508045752558	0.0405763451512614	0.00937289823481291
HOXD4	0.0232125447558216	0.0218827186981261	0.0206888007708788	0.0281657044480884	0.0063392867835661	0.00331476345179538	0.00110720103807815	0.0015299818118526	0.00481307638448225	0.00436517908768796	0.0143832674625296	0.0067512086897682	0.00667765759074768	0.00607751720327188	0.00169060130209842	0.00105690325306229	0.0114361219978029	0.00155689412890869	0.0408373744370759	0.0262430383609779	0.00413268996483807
HOXD8	0.0984199327657942	0.11407090160065	0.172944134002776	0.208664506257907	0.0534783492012091	0.0364131840710614	0.000884541866713051	0.00172707811079231	0.0274985978090787	0.00881684496162449	0.0596805807713532	0.0279356861167357	0.016273708577154	0.0296956267741043	0.00818863804974046	0.00460617602654134	0.0529992066598451	0.0139066734153529	0.0670967704961066	0.0949173172353713	0.00368048879551164
HOXD9	0.103788304678098	0.146822171576795	0.0851315503603869	0.0793262763998901	0.0933112416462045	0.0277192781860307	0.00140502507607265	0.00327258505546502	0.0226009300187576	0.00990698568686921	0.112574106300989	0.0541716022902164	0.0227057928301043	0.0677039301192636	0.0277875748245682	0.0131381280400394	0.0715452718458903	0.0110460922927679	0.16124061893102	0.208066937769648	0.0167378286083875
HSF1	0.0964647385210053	0.199513998937912	0.066175592137291	0.0890412832589692	0.0880376496320108	0.0469768168315788	0.00168757953943399	0.00301936422647253	0.0243304112013094	0.0127486451105107	0.071375148242305	0.0753035613148391	0.0340492636368775	0.0870930118511365	0.0508255545015776	0.0147951133728556	0.0674783707688011	0.0328514599356203	0.0840396034781485	0.173790883051312	0.00762279552533096
HSF2	0.0630768895891379	0.141197327960101	0.031657185396767	0.0915361778752046	0.0452842466444732	0.0223858643085213	0.00286705467653614	0.00618130504048209	0.00823577210933824	0.012705867297494	0.0244000523563602	0.0175935078874888	0.0275209407998656	0.0134929657308819	0.00401260137619486	0.000592262867015303	0.0332221243959747	0.0137720281884572	0.0346011267471009	0.0621307110564168	0.00374969453793794
IKZF1	0.104022493845359	0.198761290349432	0.0794181961738717	0.115883172008161	0.0865465091316511	0.0385668181001407	0.00275796736524969	0.00442289749741698	0.0345657899900172	0.0186900128596216	0.0969200004607463	0.0526633968828444	0.0301407093558826	0.0678428231604583	0.02789845675143	0.0127176111321833	0.0936559895605835	0.0187863165727207	0.112924026375848	0.169886903876475	0.0160945729276202
IKZF2	0.0378094512217302	0.0542672907514519	0.0291513647373349	0.0650940753641354	0.0365455811363017	0.0374018567854545	0.00332061791144322	0.00467359619409047	0.0139644205787909	0.0127908480601471	0.0248979928699071	0.0310251343363933	0.0250760328371669	0.0600771875922342	0.0301141408355166	0.00777434572305191	0.0520104300171625	0.0242007960408592	0.0322039585054521	0.0584094166133775	0.00695037412863819
IRF1	0.119319665989688	0.187676058887246	0.0924442340972811	0.109349056611794	0.0829043888229695	0.0343806489549349	0.00148790521884046	0.00426634399501302	0.0285438842270548	0.0146520991061297	0.0967111173955616	0.0601409620767589	0.0252514195804133	0.0640700978055168	0.0286018278876643	0.0120936899137905	0.0918656354032117	0.0178627218066109	0.101501550355207	0.181908695156484	0.0149819178649918
IRF2	0.113334062852183	0.185078074665521	0.0970183536343968	0.103293264979051	0.0921256724806329	0.0427327812914888	0.00162944760182759	0.00464983510653583	0.0292288609930045	0.0161351046610152	0.0875587146708113	0.0579044717941878	0.0277261204096459	0.0636024172863849	0.030342326448038	0.0104294566248769	0.0999849298056421	0.0219699245719098	0.102059358110062	0.179015196757597	0.0156078129656083
IRF3	0.106113861692537	0.207232812055083	0.0750720774544538	0.112600784656954	0.0796423890555257	0.039685452004226	0.00123607292204331	0.00394181966440699	0.0402751738127773	0.0182409394358622	0.0663149274399483	0.0626719739231323	0.0272578146160632	0.0499121850909799	0.0273576288332558	0.00770821542018474	0.0731997003587375	0.0146292786209546	0.095122005182236	0.187854389966913	0.0155673696115119
IRF4	0.104962941979493	0.210930995349947	0.0772618013186719	0.117788657898465	0.0837488025512945	0.0402003370631194	0.00323213979052117	0.00494202746095307	0.0365591449441873	0.0197640287208717	0.0919834650843402	0.0511644471811977	0.0300822673933044	0.0659438900033513	0.0285367601969302	0.0120220388864207	0.0942059360841936	0.0191813370623558	0.106922951172848	0.163729681637764	0.0152209204546676
IRF5	0.111348446550039	0.154985464840315	0.0650082452037362	0.0648099382794081	0.0454488789359559	0.0373047056272201	0.000868429215344246	0.00440757868956165	0.0120314690876996	0.0255620304515463	0.0636675632517176	0.0784932000194266	0.0440098526743534	0.0876835685650008	0.0305757175040666	0.0130369182016622	0.0302541956393544	0.0178574352275929	0.0248064417578704	0.194897959426099	0.00785915989000041
IRF7	0.120801763940829	0.257006334113721	0.0930603818666172	0.118940323764945	0.0725854085616212	0.0397067411579662	0.00189385367499617	0.00512681585064556	0.0363317675272364	0.0201109054577989	0.0797453644860024	0.0542554431173872	0.028222079858646	0.0434254013277316	0.0207423943915778	0.00742805610053099	0.086425863517664	0.0160657646532142	0.0850321851995512	0.144778670276127	0.0133816898989426
IRF8	0.113558139316619	0.233921298758754	0.0929435738661644	0.126365331977	0.0782359333400668	0.0369754672545175	0.00177705530224137	0.00509801532253307	0.0363469023577002	0.0194558167612453	0.0837406514089919	0.0542658073907357	0.0295146101433807	0.0529959747914177	0.0247337037712627	0.00953311202842455	0.0838256645161227	0.0166059291604945	0.0907995782892321	0.16007957734573	0.0134438511258214
IRF9	0.105859190580591	0.233769350102853	0.0838935774787188	0.128723313936667	0.0784959391247124	0.036137681081385	0.00164035479219904	0.0044232253091393	0.0365597596073085	0.0182872072356686	0.0882069949974627	0.0515914576996028	0.030247681329032	0.0556347689146804	0.0258744975849764	0.0101602497768805	0.0882031536867521	0.0188024053369722	0.0951474455867164	0.163122095289192	0.0147665443401712
ISL1	0.0446927528660673	0.108400931953013	0.034929082262535	0.0452649383222792	0.104518011441964	0.00443033680516547	0.0005507472113645	0.00401884143938269	0.019406009648443	0.00685228922862835	0.0907214544380353	0.0338730651743366	0.010982491786153	0.047136551934165	0.025326536602535	0.0074250671849394	0.0602978938467664	0.00461016131060898	0.121698278494016	0.0781117971427514	0.0557496508948007
JDP2	0.128726689502693	0.180023456635698	0.0921646594082585	0.0974363604766562	0.0866092566056859	0.0324590855551549	0.0013857097906077	0.00428944222840355	0.0271943164989904	0.0138321209638652	0.0861434377840804	0.0647643059431104	0.0240037173646811	0.0629565534401658	0.0297235512723322	0.0101424005355364	0.0915685551910688	0.0159968220004738	0.0924293109175166	0.191250520336013	0.0156041435727693
JUN	0.110236017198949	0.192707340543542	0.0855189969490029	0.112152609991739	0.0871339512176064	0.0345344621657718	0.00154423505640711	0.00422923055219659	0.031040886561977	0.0155235184202157	0.0951403898079312	0.0586946937368109	0.0270836473725523	0.0708941364417952	0.0320653328097201	0.0131709843037318	0.0907262534228811	0.0189626372904351	0.106801100509524	0.177196197503185	0.0165775145339591
JUNB	0.109988255272163	0.202076706201686	0.085312291530489	0.116361309120581	0.0846924674334648	0.0373080209059352	0.00160961603671739	0.00419953053519595	0.0338222831634538	0.0164863367565385	0.0906226185179398	0.0577256274526933	0.0279042103861967	0.0685069950162751	0.0301260577826242	0.0124730613228295	0.0913280058241785	0.0196127672847821	0.10128998830091	0.173199944298132	0.0157591041282635
JUND	0.116061838065921	0.174160890163304	0.0863546321143727	0.0997058809350126	0.0859173970132887	0.0310063536694341	0.00152468769528191	0.00421533165209886	0.026904088663952	0.0141528401409715	0.105229431074608	0.0613815933781916	0.0254628964331449	0.0738420598459864	0.0314193050933541	0.0143679470516423	0.0928045229877875	0.0184957632559437	0.114507276864204	0.186114628400158	0.0167102373620625
KDM4C	0.00784378375600525	0.0107957391646267	0.00773049207157905	0.006090181518976	0.0078837998661887	0.00738510547478588	0.00508337375256274	0.000980753507913934	0.00202670226595081	0.00264132097631242	0.00246882336306964	0.00590054753970226	0.00698272454662585	0.00212717771593396	0.00646746490707095	0.00056080221046928	0.094236221956717	0.0806341548006633	0.0110266898781133	0.0117164628930001	0.00406432763622122
KDM5A	0.122602614060823	0.170779557507125	0.0884002683488112	0.0891420624128135	0.0872154664321022	0.0350837183647238	0.00179803403586121	0.00418114589777752	0.022153919251195	0.0131715176573896	0.0973295686322236	0.0618532778553154	0.0249924000453026	0.0660772638317544	0.0267510318110848	0.0115049131283328	0.0868533651773492	0.017265207772011	0.116800960518144	0.200745068532645	0.0144838346702103
KLF1	0.037187303494056	0.0726584863010611	0.0229160648218456	0.0391876570331269	0.0305686843873649	0.0159448575545986	0.00142362130995877	0.00165387282825935	0.0085094801116361	0.0090248714769976	0.0219750912354281	0.0162203006401398	0.0154606645655023	0.0181734993535817	0.00943313407382573	0.00203773784110906	0.0231848962016782	0.00612937356544718	0.0499291282067017	0.0626265605520465	0.00990700523871724
KLF10	0.130956502290672	0.187912946272054	0.0977490700709623	0.114481164861012	0.0710739122744454	0.0237006533420472	0.00109422719011343	0.00474016876499372	0.0237027887717398	0.0138638810785572	0.0657303085310142	0.0693535852161078	0.0192970851633397	0.0522179763357318	0.0287813172739214	0.00748021850528302	0.0981611457276944	0.0181502382628888	0.0684442634751408	0.156202181935122	0.0132086399564376
KLF13	0.110699697489641	0.193816880330999	0.0886159216352892	0.118243454813279	0.0814555969968458	0.0506505781247023	0.00187228977476706	0.00377482670990659	0.030751444388797	0.0159796355338799	0.0739291515526317	0.0628142512149176	0.0297690920722938	0.0658970321022542	0.030973990610862	0.0102690994924644	0.0869980074786709	0.0228991076906815	0.0936697555232238	0.171148552612297	0.0152435608527975
KLF16	0.12943390328328	0.176785341270788	0.0983162992827568	0.107379648711243	0.0794159741387805	0.0303743939883081	0.00130012933228807	0.00422648960781946	0.0246281390459444	0.0133281901404438	0.0850785938206381	0.0670203957564619	0.0213385343732918	0.0599358230150652	0.0288764599362007	0.0102092978883636	0.0939701552615464	0.0169784618949549	0.0899352848195373	0.180758320089731	0.0150104349160312
KLF2	0.112954342448508	0.181514227208147	0.08544862165255	0.103943182285245	0.0909128560381023	0.0347889611170858	0.00136673215974759	0.00419996942432665	0.0292888943037709	0.0142607053545918	0.0981432735772779	0.061004335938709	0.0252570305691144	0.0680497367555822	0.0323511410020774	0.0128284894963798	0.0975050177199336	0.0197869330771133	0.104674103884535	0.182875232053212	0.0183477011751124
KLF3	0.116635206073348	0.180003335465187	0.0815753417509172	0.0915003236470879	0.093466568146399	0.0495024198780196	0.00153865205547221	0.00406457754707745	0.0281852719711493	0.0139914271121737	0.0921989638209845	0.0606997584881579	0.0249208691934051	0.0656040852286357	0.03083958220914	0.0112398402668177	0.0832088795864434	0.0157604822279264	0.112718518060305	0.197897484655645	0.0156879278130362
KLF4	0.103519618764778	0.228792954426927	0.0838074543675061	0.12692654899445	0.0835717326030282	0.0486276575380197	0.00163789570369066	0.00420412968701533	0.0397614514092344	0.0183407539119809	0.0858931750649775	0.0530498365089903	0.0303966727839873	0.0567895476044574	0.0274174599092833	0.0103273961253322	0.0831424563968559	0.0179977224136474	0.0909279729301172	0.163386958119876	0.0158690606282698
KLF5	0.102202907368816	0.185457151204874	0.0806027288778055	0.105431987250753	0.0978471192210114	0.0375923698051672	0.00165799724319493	0.00406423265066824	0.0315585002789875	0.0151234367186278	0.103647685086339	0.0535770152450991	0.0275817244579655	0.0673267095128416	0.0316583570883338	0.0126844616474638	0.0852970527075912	0.0177611642777278	0.119923838687975	0.181476846826299	0.0265779042015327
KLF6	0.0997649956042453	0.17314695540452	0.0776835850933927	0.110273446255164	0.0931401489086325	0.034937455204717	0.00146026754721607	0.00417239406551984	0.0307526106585734	0.0143613716730173	0.0958649359590851	0.0575149486102489	0.0288420679485742	0.0896262587826537	0.0406728880937064	0.017883467087069	0.114519721856477	0.0220018889263476	0.0983155212923572	0.154453227753386	0.0201736781313723
KLF7	0.0956777263027141	0.174968564025213	0.0732554203220077	0.103575658283871	0.0797469587037535	0.0354090039952134	0.00164399748658717	0.0035000662663579	0.0305765604681794	0.0142555336420307	0.0903658400753747	0.0646746148741996	0.0348815025630671	0.126514675547561	0.0497552652196045	0.02482695392378	0.0904243784084869	0.0245755053871661	0.107163730648192	0.157416297374068	0.0134678751643569
KLF8	0.083201751692526	0.272102088518669	0.0544160635996264	0.131478470556073	0.0783296064836925	0.067553029812466	0.00250824058073995	0.00351405162446139	0.0401206449930581	0.0231167873964983	0.059980517329048	0.0473459280847935	0.0422546016285146	0.040462493958922	0.0257469686954311	0.00654347293153812	0.0797720473137064	0.0256875788672142	0.0684352737892235	0.143163064589109	0.0161228273865435
KLF9	0.0868151714949318	0.230446319643615	0.0664985375962751	0.108176908423064	0.0753801502099163	0.119944780834756	0.00146879057624039	0.00261745471724173	0.0430644826734691	0.0196025949679286	0.0383353563386842	0.0551383427449577	0.0369231364533538	0.0406966451640811	0.0227753004866429	0.00474266652775568	0.0689895485579064	0.0283055394983345	0.0408795520698114	0.125590232873269	0.0121944280182247
LEF1	0.0751545216165076	0.169435572868406	0.15215023483889	0.246860308213487	0.0695973080342337	0.0158879642914438	0.000892959773608037	0.00197802983088857	0.0286841860361088	0.00877177133182638	0.0593216160136325	0.0288156530208258	0.0223872912143974	0.037485486495804	0.0262058493862403	0.00610797119186213	0.0702132454118376	0.0127513290080574	0.0797933206912227	0.0861547824145594	0.0116583725563379
LHX2	0.0747762471202716	0.0730275262962083	0.0430188274721987	0.0492371138470978	0.0422075679224482	0.0153712859360992	0.00149218446191424	0.00252606903484531	0.010579018450534	0.00760682202836427	0.0449691750378504	0.0379343802989067	0.0129634261003773	0.029935244028919	0.0119330175457107	0.0036220674010059	0.0423841242166115	0.0116880310146616	0.0573357577391697	0.118701806297403	0.00562616581379038
LMO2	0.0671439947348297	0.121960785598405	0.0649724953155543	0.0480615717615568	0.132688522967502	0.0448979279353094	0.000508563048797761	0.00296204665877875	0.00352888454813927	0.00894784703587659	0.0660965341368093	0.0800703553913436	0.0279580739944882	0.0943440376255633	0.0575165062327498	0.0180427888040348	0.0439855683607097	0.0316716896198473	0.0847455948271872	0.167190936676031	0.0074676038799798
LUZP2	0.0269637141087132	0.0211806061248215	0.0489359863250517	0.00811540183888104	0.0313524718040581	0.000705748807387718	0.000287624646354678	0.000535561159307307	0.000535716390052787	0.0049891598899745	0.00853728221051131	0.0175650874460371	0.234412254027429	0.012915753683546	0.0458130913259948	0.00213745573069768	0.00483088519772878	0.000288379688468954	0.0564586496273236	0.00905193421873851	0.0084668350509014
MAF	0.107180816538212	0.196916323857165	0.0728440074145228	0.0894091433845869	0.0999475269480333	0.0420662121698203	0.0016518139681464	0.00411574127174963	0.029992764571159	0.0150303704612211	0.093735258228676	0.059797095906764	0.0275295485442854	0.0596035113527593	0.0295920173205141	0.0102411966668016	0.0766682467538092	0.0134968537047983	0.11233626138785	0.203046919536955	0.0182165299829488
MAFA	0.0607759664214287	0.0670977327022425	0.0384751449741999	0.0416861633226793	0.0356741463269833	0.0228171237865804	0.00405823962878005	0.00356261975719152	0.0111217895525538	0.0111380760655875	0.0254117500504505	0.039118973070856	0.0193621565599588	0.0364722660256992	0.0126093367810982	0.00324623944930835	0.0567926133392005	0.0155908337419326	0.0526085243278457	0.0881283508419467	0.00530896574715078
MAFB	0.105437707408108	0.217752474057048	0.0874111105672629	0.119130934469044	0.087606081714582	0.0369087232129429	0.0010808432691225	0.00450976311515672	0.0289960256276854	0.0169225829975664	0.0821294969097305	0.0517708379033412	0.0215385822891745	0.0607166726198564	0.0305240149695913	0.010514550404069	0.080925874992971	0.0154874943315949	0.108300952713031	0.156681208418853	0.0179353387236997
MAFF	0.116028028837492	0.18149723082151	0.0886680744015875	0.104645354946777	0.0840083448940689	0.0325681542156471	0.0014674906333717	0.00437290063110007	0.0288575134521076	0.0143647023400589	0.0952825354491611	0.0612560486216835	0.0248187569706166	0.075579106174353	0.0339180719742453	0.0142260221832409	0.0957982968896289	0.019166121868587	0.105220464354528	0.1736473328763	0.0161552873868447
MAFG	0.0701856445036314	0.15980217831053	0.0308802422697163	0.0884618679435655	0.0281726811225909	0.0269950076180477	0.00267155669451269	0.00215090169947418	0.0237102739956123	0.0169132456279731	0.0234510574025025	0.0451470230001786	0.0294674588913169	0.0264588221445461	0.0105499777787474	0.00249820126814471	0.0503637688509602	0.0201557341426344	0.0408670700996968	0.069725233312506	0.00526960682585698
MAX	0.101507587231786	0.186699370971919	0.0843141852676913	0.114756713188464	0.0863643374459819	0.0417608797644161	0.00192597281512696	0.00390339416566399	0.0337028068762896	0.0173676875100131	0.0813417727407898	0.0507792222629774	0.0299813404225744	0.064963331943185	0.0312674157449391	0.0100035625330884	0.101185099714581	0.024072321768548	0.108345524369437	0.168716193740116	0.016909276459644
